,item_group,bigram,tscore
21364,fb,"('fb', '``')",0.981129976521169
21372,feature,"('this', 'feature')",12.449238900711547
21373,feature,"('feature', 'is')",11.676794032235277
21374,feature,"('feature', 'that')",10.587026560259094
21375,feature,"('feature', 'set')",8.130177034302957
21376,feature,"(""''"", 'feature')",8.028188599162903
21972,federal tax software,"('federal tax software', 'portion')",0.999902857021988
21973,federal tax software,"('2015', 'federal tax software')",0.999840967544061
21974,federal tax software,"('federal tax software', 'for')",0.9775153176457869
21975,federal tax software,"('the', 'federal tax software')",0.9251771880084828
21976,fee,"('a', 'fee')",4.733472365492872
21977,fee,"('monthly', 'fee')",4.470199120999441
21978,fee,"('fee', 'for')",4.352779578692816
21979,fee,"('annual', 'fee')",3.4623705399469307
21980,fee,"('small', 'fee')",3.443777510119561
22061,ferrell,"('will', 'ferrell')",1.7122535220238073
22062,ferrell,"('ferrell', ""'s"")",1.6979462856436007
22063,ferrell,"('like', 'ferrell')",1.3907247492990038
22064,ferrell,"('ferrell', 'movie')",0.998368938062734
22065,ferrell,"('by', 'ferrell')",0.980356749752638
22072,fidelity,"('to', 'fidelity')",3.474731354920125
22073,fidelity,"('fidelity', '...')",2.2165561683132102
22074,fidelity,"('with', 'fidelity')",2.0987663906833047
22075,fidelity,"('fidelity', 'now')",1.975583425841129
22076,fidelity,"('fidelity', 'investments')",1.7310005608922574
22097,filezilla,"('installed', 'filezilla')",1.4117761590070743
22098,filezilla,"('filezilla', 'sold')",0.999775944421682
22099,filezilla,"('from', 'filezilla')",0.986965605901906
22100,filezilla,"('and', 'filezilla')",0.9042467933024617
22101,final cut,"('final cut', 'studio')",2.82753414878573
22102,final cut,"('to', 'final cut')",2.0983835286752757
22103,final cut,"('final cut', 'or')",1.9378770655613258
22104,final cut,"('the', 'final cut')",1.4201232070657415
22105,final cut,"('1,000+', 'final cut')",1.4141963897584708
22120,final cut express,"('in', 'final cut express')",1.6484797576353274
22121,final cut express,"('final cut express', 'allows')",1.4108809672253724
22122,final cut express,"('than', 'final cut express')",1.3908765330540698
22123,final cut express,"('final cut express', 'are')",1.363364896515424
22124,final cut express,"('that', 'final cut express')",1.288629677670752
22137,final cut pro,"('final cut pro', '5')",1.9954552362807088
22138,final cut pro,"('and', 'final cut pro')",1.748647832418962
22139,final cut pro,"('had', 'final cut pro')",1.37948887373696
22140,final cut pro,"('from', 'final cut pro')",1.3658258429821388
22141,final cut pro,"('final cut pro', 'but')",1.3272564275137617
22163,final cut pro x,"('use', 'final cut pro x')",1.407038456214372
22164,final cut pro x,"('final cut pro x', 'while')",0.9973924161103795
22165,final cut pro x,"('as', 'final cut pro x')",0.983889150461155
22166,finalcut program,"('finalcut program', 'on')",0.9931866735502389
22167,finalcut program,"('the', 'finalcut program')",0.9625885940042413
22168,finder,"('the', 'finder')",4.902647607456849
22169,finder,"('finder', 'for')",2.1970580816330902
22170,finder,"('finder', 'or')",2.1374859034331433
22171,finder,"('in', 'finder')",1.7512121328445893
22172,finder,"('finder', 'windows')",1.649783746080071
22199,fink,"('like', 'fink')",0.9972318168322145
22200,firefox,"('and', 'firefox')",3.9912139198752055
22201,firefox,"('or', 'firefox')",3.594907825001205
22202,firefox,"('firefox', 'as')",2.1491297197314787
22203,firefox,"('firefox', 'are')",1.9607020873438152
22204,firefox,"('use', 'firefox')",1.7683071425941406
22283,firewall,"('the', 'firewall')",9.287471919530297
22284,firewall,"('firewall', 'and')",5.984424798042143
22285,firewall,"('a', 'firewall')",4.555811081654646
22286,firewall,"('firewall', 'is')",4.0534616631458995
22287,firewall,"('personal', 'firewall')",3.973825745082724
22519,flash,"(""'fill"", 'flash')",3.99959262622124
22520,flash,"('flash', 'card')",2.6296803984356307
22521,flash,"('in', 'flash')",2.4126171896093034
22522,flash,"('flash', 'thinkpad')",2.235771929974783
22523,flash,"('compact', 'flash')",2.2354986553363156
22606,flash cs5,"('using', 'flash cs5')",1.4065590078931696
22607,flash cs5,"('for', 'flash cs5')",1.3665163482766263
22608,flash cs5,"('flash cs5', 'would')",0.987315790669417
22609,flash cs5,"('in', 'flash cs5')",0.9457190108024558
22610,flash cs5,"('flash cs5', 'is')",0.9170931687334357
22612,flash drive,"('usb', 'flash drive')",4.793436122117914
22613,flash drive,"('a', 'flash drive')",3.3186072165249367
22614,flash drive,"('flash drive', 'into')",1.6997346901911266
22615,flash drive,"('flash drive', 'and')",1.4254807598147703
22616,flash drive,"('flash drive', 'rather')",1.4054522051828722
22635,flash files,"('use', 'flash files')",0.9966176225196225
22636,flash files,"('flash files', 'to')",0.9722570622553309
22637,flash video,"('on', 'flash video')",1.3997603143679038
22638,flash video,"('use', 'flash video')",0.9898528675588675
22639,flaw,"('design', 'flaw')",3.157746314661192
22640,flaw,"('a', 'flaw')",2.881207033429335
22641,flaw,"('major', 'flaw')",2.8230268914021783
22642,flaw,"('serious', 'flaw')",2.642527505237823
22643,flaw,"('flaw', 'in')",2.614125081252564
22673,flexibility,"('more', 'flexibility')",4.52809716885362
22674,flexibility,"('flexibility', 'in')",3.8054931220421335
22675,flexibility,"('of', 'flexibility')",3.39942990135461
22676,flexibility,"('the', 'flexibility')",2.881776167555934
22677,flexibility,"('flexibility', 'of')",2.5731673337412295
22712,flickr,"('flickr', 'and')",2.4898884158652574
22713,flickr,"('to', 'flickr')",2.2263175172889245
22714,flickr,"('flickr', 'only')",1.9673395906990299
22715,flickr,"('and', 'flickr')",1.807846619021222
22716,flickr,"('or', 'flickr')",1.6394916000307664
22725,fluenz,"('fluenz', 'gets')",1.9968912288508378
22726,fluenz,"('fluenz', 'is')",1.995067073835304
22727,fluenz,"('that', 'fluenz')",1.4821124521511082
22728,fluenz,"('glossy', 'fluenz')",1.4141487496017713
22729,fluenz,"('fluenz', 'upsides')",1.4141487496017713
22751,flv,"('flv', 'files')",2.2319688579227774
22752,flv,"('including', 'flv')",1.9986374522217147
22753,flv,"('flv', 'formats')",0.998547555796498
22754,flv,"('read', 'flv')",0.99703870599286
22755,flv,"('like', 'flv')",0.9750863514899304
22758,force shut,"('force shut', 'down')",1.4132446945351018
22759,force shut,"('use', 'force shut')",1.4094301582672797
22760,form,"('the', 'form')",7.881881094939806
22761,form,"('form', 'of')",5.217114861698363
22762,form,"('on', 'form')",5.188290179408874
22763,form,"('form', '1040')",4.79349558243126
22764,form,"('form', '843')",4.689405265769949
23026,forms package,"('and', 'forms package')",0.9760616983256154
23027,fractal design expression,"('using', 'fractal design expression')",0.998195804206761
23028,fraps,"('fraps', 'telling')",0.99983548366627
23029,fraps,"('despite', 'fraps')",0.999652165465828
23030,fraps,"('fraps', 'videos')",0.998497417485266
23031,fraps,"('found', 'fraps')",0.9966266317474219
23032,fraps,"('fraps', 'because')",0.99511151465488
23036,free tax software,"('giving', 'free tax software')",0.9998899307386235
23037,free tax software,"('free tax software', 'to')",0.9722570622553309
23038,free video compressor,"('free video compressor', 'software..')",0.9999980414722175
23039,free video compressor,"('using', 'free video compressor')",0.998195804206761
23040,freehand,"('or', 'freehand')",1.3887072440583115
23041,freehand,"('freehand', 'and')",1.2618711433766754
23042,freehand,"('freehand', 'sketching')",0.9999118662497875
23043,freehand,"('traditional', 'freehand')",0.999591059399014
23044,freehand,"('freehand', 'artist')",0.999541704498895
23053,freestyle,"('freestyle', 'is')",1.8410952400724185
23054,freestyle,"('freestyle', 'does')",1.7045037689845286
23055,freestyle,"('that', 'freestyle')",1.584651264630193
23056,freestyle,"('for', 'freestyle')",1.231374241669965
23057,freestyle,"('freestyle', 'cad')",0.9995225109266265
23079,freeware program,"('a', 'freeware program')",2.168593316093259
23080,freeware program,"('freeware program', 'that')",1.6871900771092778
23081,freeware program,"('freeware program', 'mwsnap')",0.9999972580611045
23082,freeware program,"('freeware program', 'called')",0.9984727400352065
23083,freeware program,"('another', 'freeware program')",0.9953304780609635
23086,freeway pro,"('use', 'freeway pro')",0.9966176225196225
23087,freeze,"('freeze', 'up')",5.798880679043261
23088,freeze,"('to', 'freeze')",2.815397215850428
23089,freeze,"('freeze', 'ups')",2.6448998710044416
23090,freeze,"('would', 'freeze')",2.581029874379761
23091,freeze,"(""n't"", 'freeze')",2.4848531239235205
23139,french,"('french', 'history')",1.996406493224669
23140,french,"('learning', 'french')",1.7140351420320785
23141,french,"('some', 'french')",1.6486891737469875
23142,french,"('like', 'french')",1.6265688619611252
23143,french,"('a', 'french')",1.5998783128096463
23214,front page,"('that', 'front page')",2.1020362268381985
23215,front page,"('front page', 'states')",1.731189849537462
23216,front page,"('front page', '2002')",1.413166586836327
23217,front page,"('front page', 'or')",1.3376946074287444
23218,front page,"('as', 'front page')",1.3116847437367536
23245,front page server,"('front page server', 'extensions')",1.4141914041606767
23246,front page server,"('using', 'front page server')",1.4116620442131198
23247,frontpage,"('with', 'frontpage')",2.1369057203545507
23248,frontpage,"('frontpage', 'extensions')",1.99979631311062
23249,frontpage,"('frontpage', '2002')",1.99928709588717
23250,frontpage,"('of', 'frontpage')",1.5085427555741415
23251,frontpage,"('frontpage', '2002.')",1.4140695339923757
23269,ft,"('1,000', 'ft')",2.23604485426115
23270,ft,"('ft', 'of')",2.1961152253558414
23271,ft,"('using', 'ft')",0.989174825240566
23272,ft,"('ft', 'for')",0.9325459529373608
23273,ftm,"('ftm', 'for')",2.542243840167378
23274,ftm,"('ftm', '2012')",2.444872731072642
23275,ftm,"('with', 'ftm')",2.1988124885143696
23276,ftm,"('of', 'ftm')",2.0118292711101136
23277,ftm,"('ftm', '2011')",1.993259530783748
23339,ftm software,"('the', 'ftm software')",1.6024538956343959
23340,ftm software,"('ftm software', 'provides')",1.4134524277765241
23341,ftm software,"('ftm software', 'loaded')",0.999283178831605
23342,ftm software,"('2012', 'ftm software')",0.999057556431061
23343,ftm software,"('between', 'ftm software')",0.99804930632863
23347,ftp,"('ftp', 'server')",1.4129671629245617
23348,ftp,"('ftp', 'site')",1.4118603602142643
23349,ftp,"('ftp', 'protocol')",0.999948294866542
23350,ftp,"('ftp', 'commands')",0.999210321598096
23351,ftp,"('ftp', 'upload')",0.999102210864502
23367,ftp program,"('an', 'ftp program')",0.996888291059164
23368,ftp program,"('ftp program', 'that')",0.9888998479399029
23369,full software,"('the', 'full software')",1.308398126879799
23370,full software,"('full software', 'mode')",0.99918525244248
23371,full software,"('full software', 'update')",0.996974466281594
23372,full software,"('full software', 'up')",0.990765149799956
23373,full software,"('full software', 'are')",0.982022281778876
23376,fun game,"('a', 'fun game')",1.9137840401921238
23377,fun game,"('really', 'fun game')",1.406172347086469
23378,fun game,"('fun game', 'for')",1.3506172769111366
23379,fun game,"('very', 'fun game')",0.9824453237798959
23380,fun game,"('fun game', 'that')",0.9111987835192237
23382,function,"(""''"", 'function')",5.123087416459354
23383,function,"('function', 'in')",3.8436765268171094
23384,function,"('search', 'function')",3.7106358000727764
23385,function,"('function', 'that')",3.651495757011986
23386,function,"('function', 'is')",3.5309796497255963
23619,funk software,"('funk software', ""'s"")",0.990154872542929
23620,funk software,"('with', 'funk software')",0.9829435732477639
23621,fusion,"('fusion', 'is')",3.3734994712128343
23622,fusion,"('fusion', '5')",2.80700290311418
23623,fusion,"('fusion', '2')",2.8006047192783763
23624,fusion,"(""'s"", 'fusion')",2.584772651217262
23625,fusion,"('fusion', 'has')",2.2895286450397148
23722,game,"('this', 'game')",17.20182910566781
23723,game,"('the', 'game')",14.672114538934775
23724,game,"('game', 'is')",6.329772795109008
23725,game,"('game', 'was')",5.205384214840574
23726,game,"('a', 'game')",4.967656254541705
24049,game consols,"('like', 'game consols')",2.2298781317624505
24050,game herinteractive,"('game herinteractive', 'was')",0.9950696021603345
24051,game herinteractive,"('this', 'game herinteractive')",0.991566579368555
24052,garage band,"('garage band', 'might')",1.4115767350953092
24053,garage band,"('garage band', 'works')",1.4089908717060855
24054,garage band,"('garage band', 'has')",1.398381519600171
24055,garage band,"('use', 'garage band')",1.3950799459498342
24056,garage band,"('of', 'garage band')",1.3299857653283942
24057,garageband,"('garageband', 'instruments')",1.4141961127808156
24058,garageband,"('garageband', ""'09"")",1.4139401854273832
24059,garageband,"('extra', 'garageband')",1.4110086539244333
24060,garageband,"('garageband', 'includes')",1.41078762575556
24061,garageband,"('garageband', 'too')",1.4027491802454866
24074,garman,"('garman', 'nuvi')",1.999981198133288
24075,garman,"('my', 'garman')",1.973086694623998
24076,garman,"('garman', 'gps')",1.413260759239105
24077,garman,"('like', 'garman')",1.3985543536570342
24078,garman,"('a', 'garman')",1.2922857827197827
24079,garmin,"('my', 'garmin')",4.275545411540479
24080,garmin,"('garmin', 'nuvi')",2.828337383985896
24081,garmin,"('garmin', 'or')",2.361133264312719
24082,garmin,"('the', 'garmin')",2.1141729351664424
24083,garmin,"('garmin', 'gps')",1.995452298489035
24115,gen software,"('next', 'gen software')",0.9996674419825315
24116,gen software,"('gen software', 'and')",0.9760616983256154
24117,george jetson,"('like', 'george jetson')",0.9972318168322145
24118,ghosting,"('ghosting', 'artifacts')",2.8283659126843843
24119,ghosting,"('remove', 'ghosting')",1.9991266924617832
24120,ghosting,"('has', 'ghosting')",1.9818082146922487
