,item_group,bigram,loglike
26231,home designer,"('real', 'home designer')",10.683637538122575
26235,home designer pro,"('home designer pro', '8')",29.896504623837714
26236,home designer pro,"('like', 'home designer pro')",23.55882077840898
26237,home designer suite,"('home designer suite', '8')",29.896504623837714
26238,home designer suite,"('like', 'home designer suite')",23.55882077840898
26239,home office software,"('home office software', 'package')",31.709180717652323
26240,home premium,"('7', 'home premium')",722.7693553006304
26241,home premium,"('365', 'home premium')",137.31653623067325
26242,home premium,"('home premium', 'upgrade')",93.62406490470124
26243,home premium,"('home premium', 'edition')",82.47732058287107
26244,home premium,"('home premium', 'sp1')",74.74810733375321
26301,home use program,"('the', 'home use program')",19.714768595155952
26302,home use program,"('home use program', 'which')",8.523065875771792
26303,home use program,"('home use program', 'is')",4.800192612017933
26304,homegroup,"('homegroup', 'sharing')",124.09344666383768
26305,homegroup,"('homegroup', 'creates')",58.2318226274853
26306,homegroup,"('12', 'homegroup')",49.179775811345294
26307,homegroup,"('using', 'homegroup')",38.68684684859687
26308,homegroup,"('make', 'homegroup')",33.028545224153234
26312,homesite program,"('old', 'homesite program')",14.653007640947102
26313,honestech claymation animation package,"('the', 'honestech claymation animation package')",6.571569374034642
26314,hostsman,"('use', 'hostsman')",18.944857027104817
26315,hostsman,"('``', 'hostsman')",8.024037429083966
26316,hostsman,"('hostsman', ""''"")",7.0426523811982475
26317,hotmail,"('hotmail', 'account')",43.18184054722164
26318,hotmail,"('manages', 'hotmail')",31.62211528642365
26319,hotmail,"('my', 'hotmail')",19.393209067952757
26320,hotmail,"('hotmail', 'e-mail')",11.384350816366714
26321,hotmail,"('prefer', 'hotmail')",9.860138276598251
26336,housecall,"('housecall', 'online')",11.147356074862756
26337,housecall,"('used', 'housecall')",8.899487952596804
26338,housecall,"(""'s"", 'housecall')",6.828583095308417
26339,housecall,"('as', 'housecall')",6.656274277410034
26340,housecall,"('housecall', 'a')",3.942478580928606
26341,hp protect software,"('conflicting', 'hp protect software')",49.42496234170208
26342,hp protect software,"('hp protect software', 'and')",14.929165974912662
26343,hpfs,"('hpfs', 'file')",11.23652543237942
26344,hpfs,"('like', 'hpfs')",9.01222379708207
26345,hpfs,"('on', 'hpfs')",7.218890509331282
26346,hpfs,"('hpfs', 'to')",4.453242251011341
26347,hr,"('hr', 'block')",582.814452367463
26348,hr,"('48', 'hr')",32.36799688925831
26349,hr,"('hr', 'block/')",21.172200013113677
26350,hr,"('hr', 'response')",21.00800856353738
26351,hr,"('using', 'hr')",20.71133451145753
26396,hr block software,"('mentioned', 'hr block software')",14.5290774654231
26397,hr block software,"('hr block software', 'does')",7.870061332668179
26398,hr block software,"('hr block software', 'is')",4.148424028429283
26399,hr block software,"('the', 'hr block software')",2.3016610323448856
26400,hrb,"('hrb', 'told')",64.939877743394
26401,hrb,"('call', 'hrb')",63.05787752121847
26402,hrb,"('hrb', 'gives')",21.00010002068928
26403,hrb,"('hrb', 'inquiries')",20.506072957645422
26404,hrb,"('contacted', 'hrb')",12.553805079888495
26429,hrb deluxe,"('like', 'hrb deluxe')",9.01222379708207
26430,hrb deluxe,"('of', 'hrb deluxe')",5.671635827686221
26431,hrb software,"('hrb software', 'warned')",18.235151194167425
26432,hrb software,"('hrb software', 'crashes')",14.085729949349425
26433,hrb software,"('the', 'hrb software')",9.40033068728807
26434,hrb software,"('hrb software', 'had')",8.306951840539513
26435,html,"('html', 'editor')",65.75251886982011
26436,html,"('word-like', 'html')",41.635910836679166
26437,html,"('html', 'refresher')",32.63890576395265
26438,html,"('an', 'html')",27.418427621706755
26439,html,"('html', 'tags')",26.424986961433298
26514,https,"(""''"", 'https')",725.9429149576326
26515,https,"('ftc', 'https')",53.43839680045514
26516,https,"('request', 'https')",10.394336008126649
26517,https,"('https', 'pages')",6.7738134752655155
26518,https,"('https', 'instead')",4.923237236180119
26526,hub,"('usb', 'hub')",293.7648968417859
26527,hub,"('10t', 'hub')",99.61176426789503
26528,hub,"('4', 'hub')",89.07737415860753
26529,hub,"('usb/firewire', 'hub')",85.7492828803381
26530,hub,"('hub', 'works')",70.64652562142305
26556,hunch,"('my', 'hunch')",13.3163317546024
26557,hunch,"('this', 'hunch')",12.42308926515522
26558,hunch,"('hunch', 'is')",10.48066460668832
26559,hunch,"('hunch', 'was')",5.660263651071643
26560,hunch,"('hunch', 'that')",4.086898289858298
26562,ibank,"('ibank', '5')",57.26340843100818
26563,ibank,"('ibank', '5+')",50.15295014033016
26564,ibank,"('ibank', '5.')",32.29781782886474
26565,ibank,"('ibank', '4')",20.36935592112612
26566,ibank,"('availableincluding', 'ibank')",20.22637498340796
26640,ibank program,"('ibank program', 'does')",12.356285067913287
26641,ibank program,"('the', 'ibank program')",6.571569374034642
26642,ibank3 program,"('of', 'ibank3 program')",8.414222380569262
26643,ibm via voice,"('using', 'ibm via voice')",12.635497392580655
26644,ibm via voice,"('ibm via voice', 'and')",7.464567016873701
26645,ical,"('and', 'ical')",52.1092540850387
26646,ical,"('ical', 'themselves')",24.89498707417048
26647,ical,"('ical', 'integration')",23.492706991787635
26648,ical,"('with', 'ical')",21.7624448342357
26649,ical,"('ical', 'and')",16.757408585012673
26661,ichat,"('ichat', 'av')",14.514294333145047
26662,ichat,"('includes', 'ichat')",11.748175379050018
26663,ichat,"('ichat', '...')",8.437067623930812
26664,ichat,"('like', 'ichat')",6.797418080019461
26665,ichat,"('you', 'ichat')",3.849519410828237
26667,icloud,"('icloud', 'paradigm')",38.262649947164554
26668,icloud,"('budget', 'icloud')",27.36105222274533
26669,icloud,"('icloud', 'interfacing')",18.342538051097097
26670,icloud,"('aka', 'icloud')",16.681000836572796
26671,icloud,"('use', 'icloud')",12.011445045793835
26681,idea,"('no', 'idea')",507.51432739468555
26682,idea,"('idea', 'of')",406.37330380164843
26683,idea,"('good', 'idea')",355.36813159547205
26684,idea,"('great', 'idea')",181.41962080372647
26685,idea,"('the', 'idea')",150.71588373464948
26776,ideer program,"('the', 'ideer program')",6.571569374034642
26777,identity safe,"('``', 'identity safe')",40.253589277382844
26778,identity safe,"('the', 'identity safe')",22.874316361628132
26779,identity safe,"('identity safe', ""''"")",19.511767539488474
26780,identity safe,"('identity safe', 'security')",16.087298733826156
26781,identity safe,"('identity safe', 'module')",12.647572303040818
26799,idvd,"('tragedy', 'idvd')",34.613585415213464
26800,idvd,"('idvd', '09')",28.780316776290313
26801,idvd,"('idvd', 'received')",19.309094852685227
26802,idvd,"('supplying', 'idvd')",17.9650765752761
26803,idvd,"('idvd', 'was')",15.398509422073086
26840,ie,"('ie', '9')",110.71955492176878
26841,ie,"('ie', '10')",43.87203937410679
26842,ie,"('ie', 'window')",43.67910668429826
26843,ie,"('like', 'ie')",42.40783666509269
26844,ie,"('ie', '11')",38.05030236048679
26917,ie-11,"('using', 'ie-11')",12.635497392580655
26918,ie-11,"('ie-11', 'and')",7.464567016873701
26919,ilife,"('ilife', ""'09"")",194.06281948560348
26920,ilife,"('ilife', '09')",129.1932597006815
26921,ilife,"('ilife', '09.')",123.3073342452992
26922,ilife,"('ilife', ""'11"")",123.3073342452992
26923,ilife,"('ilife', '06')",96.31644594960993
26961,ilife software,"('ilife software', 'package')",15.853504973424746
26962,ilife software,"('the', 'ilife software')",6.571569374034642
26963,ill,"('ill', 'conceived')",61.79002351508601
26964,ill,"('ill', 'gates')",34.66498018527655
26965,ill,"('gravely', 'ill')",23.670212506579418
26966,ill,"('ill', 'try')",17.326083346459402
26967,ill,"('ill', 'become')",9.700410850680154
26988,illustrator,"('an', 'illustrator')",40.400901065371826
26989,illustrator,"('illustrator', 'files')",39.91285774266394
26990,illustrator,"('unseat', 'illustrator')",37.614302736286895
26991,illustrator,"('or', 'illustrator')",30.043489557076214
26992,illustrator,"('illustrator', 'and')",24.693565572296794
27033,illustrator program,"('full-functional', 'illustrator program')",31.50551042950845
27034,illustrator program,"('illustrator program', 'can')",10.994787356153545
27035,iluustrator,"('like', 'iluustrator')",11.779269257562524
27036,iluustrator,"('iluustrator', 'and')",7.464567016873701
27037,imac,"('my', 'imac')",141.09148185296576
27038,imac,"('an', 'imac')",85.78338620357462
27039,imac,"('new', 'imac')",69.91082452249364
27040,imac,"('imac', 'g5')",58.098012433852844
27041,imac,"('imac', 'with')",39.330936513002804
27132,image skill software,"('from', 'image skill software')",11.453035972513785
27133,imovie,"('imovie', '09')",195.50820657423878
27134,imovie,"('imovie', '06')",183.95916339005464
27135,imovie,"('imovie', '08')",117.65206673875743
27136,imovie,"('imovie', 'lite')",39.95335851823248
27137,imovie,"('imovie', '06hd')",39.33113189355082
27224,imovie hd,"('losing', 'imovie hd')",30.667383371649823
27225,imovie hd,"('imovie hd', 'unusable')",29.168787126201202
27226,imovie hd,"('imovie hd', 'installed')",15.938669595619434
27227,imovie hd,"('imovie hd', 'by')",13.394634409514437
27228,imovie hd,"('using', 'imovie hd')",13.010420786732125
27238,indesign,"('and/or', 'indesign')",26.422127443765923
27239,indesign,"('indesign', 'overly')",13.83134261887209
27240,indesign,"('indesign', '--')",13.084816132847951
27241,indesign,"('indesign', 'does')",12.460063626163457
27242,indesign,"('indesign', 'document')",9.12775226950749
27250,individual,"('an', 'individual')",203.01647327354803
27251,individual,"('each', 'individual')",150.26593343378283
27252,individual,"('the', 'individual')",102.44873510125603
27253,individual,"('individual', 'frames')",46.06202345921206
27254,individual,"('individual', 'port')",43.43013009356275
27425,info tab,"('info tab', 'has')",11.757314213323937
27426,info tab,"('this', 'info tab')",9.551151696335488
27427,information,"('personal', 'information')",256.3379895442966
27428,information,"('information', 'on')",231.83225130470905
27429,information,"('information', 'from')",219.78543025573654
27430,information,"('the', 'information')",216.11302923811823
27431,information,"('information', 'about')",192.0650429996358
27906,instagram,"('instagram', 'filter')",14.853268721005119
27907,instagram,"('instagram', 'style')",14.2012335269517
27908,instagram,"('instagram', 'type')",11.452098752514509
27909,instagram,"('instagram', 'effects')",11.346626712522943
27910,instagram,"('go', 'instagram')",9.01828975272153
27915,install,"('to', 'install')",4318.6062651685315
27916,install,"('clean', 'install')",1310.1618829816869
27917,install,"('install', 'it')",377.7889841462444
27918,install,"('install', 'on')",356.63254922398187
27919,install,"('install', 'and')",308.6207789626811
28505,instant imersion software,"('this', 'instant imersion software')",9.551151696335488
28506,instant imersion software,"('instant imersion software', 'is')",8.563622527640069
28507,instant immersion,"('instant immersion', 'spanish')",126.68370046491948
28508,instant immersion,"('instant immersion', 'italian')",27.426399140993205
28509,instant immersion,"('instant immersion', 'disks')",22.37918857596473
28510,instant immersion,"('demoed', 'instant immersion')",21.826644345759735
28511,instant immersion,"('instant immersion', 'touts')",15.547954919462327
28547,instant immersion package,"('instant immersion package', 'also')",12.589138411587312
28548,instant immersion package,"('the', 'instant immersion package')",6.571569374034642
28549,instant immersion program,"('instant immersion program', 'seemed')",13.277556039082716
28550,instant immersion program,"('older', 'instant immersion program')",11.459295886677314
28551,instant immersion program,"('the', 'instant immersion program')",7.7504950744505114
28552,instant immersion program,"('this', 'instant immersion program')",5.10328331809095
28553,instant immersion program,"('instant immersion program', 'for')",4.545323400197869
28555,instant voice messaging,"('like', 'instant voice messaging')",11.779269257562524
28556,instant voice messaging,"('instant voice messaging', 'is')",8.563622527640069
28557,intel,"('intel', 'core')",636.5989068963602
28558,intel,"('an', 'intel')",268.5320407760848
28559,intel,"('intel', 'i7')",251.15138311769238
28560,intel,"('ghz', 'intel')",184.13497447576847
28561,intel,"('intel', 'dual')",119.54330316069807
28709,interface,"('user', 'interface')",3719.7682159415413
28710,interface,"('interface', 'is')",1881.0807277496438
28711,interface,"('the', 'interface')",1362.9596795958741
28712,interface,"('new', 'interface')",269.08438694428446
28713,interface,"('interface', 'looks')",149.9869254888956
29169,internet explorer,"('of', 'internet explorer')",86.32101881009962
29170,internet explorer,"('internet explorer', 'accessible')",86.30219412379584
29171,internet explorer,"('internet explorer', '9')",46.46649847440441
29172,internet explorer,"('internet explorer', '6.0')",44.716384689390466
29173,internet explorer,"('internet explorer', '10+')",42.18818681501205
29257,internet security,"('internet security', 'suite')",491.58800921091233
29258,internet security,"('internet security', '2009')",177.5047371137634
29259,internet security,"('pc-cillin', 'internet security')",105.73498527603608
