,item_group,bigram,pmi
23343,ftm software,"('new', 'ftm software')",6.521656528146641
23347,ftp,"('ftp', 'protocol')",14.239332951213036
23348,ftp,"('ftp', 'commands')",10.306447147071573
23349,ftp,"('ftp', 'server')",10.148017784467086
23350,ftp,"('ftp', 'upload')",10.121335741814587
23351,ftp,"('ftp', 'site')",9.231159019767333
23367,ftp program,"('an', 'ftp program')",8.328077163043117
23368,ftp program,"('ftp program', 'that')",6.493276749699769
23369,full software,"('full software', 'mode')",10.261359257543036
23370,full software,"('full software', 'update')",8.36859462162084
23371,full software,"('full software', 'up')",6.75869572544749
23372,full software,"('full software', 'are')",5.79764626791952
23373,full software,"('the', 'full software')",3.7403780034905836
23376,fun game,"('really', 'fun game')",7.458370729092152
23377,fun game,"('very', 'fun game')",5.832000802496983
23378,fun game,"('a', 'fun game')",4.535901232242203
23379,fun game,"('fun game', 'for')",4.4749136868769135
23380,fun game,"('fun game', 'that')",3.493276749699767
23382,function,"('un-compressing', 'function')",12.505649941036133
23383,function,"('hampers', 'function')",12.505649941036133
23384,function,"('rarely-used', 'function')",12.505649941036133
23385,function,"('export/import', 'function')",12.505649941036133
23386,function,"('anti-shake', 'function')",12.505649941036129
23619,funk software,"('funk software', ""'s"")",6.666374400983811
23620,funk software,"('with', 'funk software')",5.873540749846395
23621,fusion,"('compiz', 'fusion')",14.154444053626523
23622,fusion,"('fusion', 'warhorse')",13.154444053626525
23623,fusion,"('ford', 'fusion')",12.569481552905367
23624,fusion,"('inventor', 'fusion')",12.154444053626523
23625,fusion,"('suitcase', 'fusion')",11.832515958739162
23722,game,"('game', 'enchilda')",11.36635499109465
23723,game,"('soccer', 'game')",11.36635499109465
23724,game,"('good-sized', 'game')",11.36635499109465
23725,game,"('riveting', 'game')",11.36635499109465
23726,game,"('game', 'themselves-there')",11.36635499109465
24049,game consols,"('like', 'game consols')",8.496844876906787
24050,game herinteractive,"('game herinteractive', 'was')",7.664080220583227
24051,game herinteractive,"('this', 'game herinteractive')",6.889666371516894
24052,garage band,"('garage band', 'might')",9.066981212376179
24053,garage band,"('garage band', 'works')",8.08099102732132
24054,garage band,"('garage band', 'has')",6.481008774588307
24055,garage band,"('use', 'garage band')",6.207746608155201
24056,garage band,"('of', 'garage band')",4.0695597564779575
24057,garageband,"('garageband', 'instruments')",16.30644714707157
24058,garageband,"('garageband', ""'09"")",12.336820796115088
24059,garageband,"('magic', 'garageband')",10.60600742893048
24060,garageband,"('extra', 'garageband')",8.78550113922157
24061,garageband,"('garageband', 'includes')",8.689285823962265
24074,garman,"('garman', 'nuvi')",16.698764569850333
24075,garman,"('garman', 'gps')",10.535534220982026
24076,garman,"('like', 'garman')",6.496844876906788
24077,garman,"('my', 'garman')",6.215536602337007
24078,garman,"('a', 'garman')",3.535901232242203
24079,garmin,"('garmin', 'nuvi')",14.943877067686866
24080,garmin,"('2-year-old', 'garmin')",14.206911473520655
24081,garmin,"('garmin', 'msn')",11.206911473520659
24082,garmin,"('garmin', 'sells')",11.171287563789933
24083,garmin,"('garmin', 'sitting')",10.80091911384482
24115,gen software,"('next', 'gen software')",11.55410632701845
24116,gen software,"('gen software', 'and')",5.384535387236662
24117,george jetson,"('like', 'george jetson')",8.496844876906792
24118,ghosting,"('ghosting', 'artifacts')",15.495824511180059
24119,ghosting,"('remove', 'ghosting')",11.161222586257582
24120,ghosting,"('has', 'ghosting')",6.7805690564472165
24121,ghosting,"('this', 'ghosting')",5.189226653375798
24122,ghosting,"('``', 'ghosting')",4.834675175693416
24125,gif,"('gif', 'animator')",14.52883956840802
24126,gif,"('animated', 'gif')",14.49909222501397
24127,gif,"('display', 'gif')",10.136522145629257
24128,gif,"('fantastic', 'gif')",10.113802069129177
24129,gif,"('gif', 'images')",9.119448632270316
24134,gimp,"('gimp', 'ui')",7.9410967718930845
24135,gimp,"('via', 'gimp')",7.0287722902339365
24136,gimp,"('gimp', 'tutorials')",7.010805743704488
24137,gimp,"('gimp', 'runs')",6.576260085536431
24138,gimp,"('free', 'gimp')",6.125985406201043
24166,gis,"('hardcore', 'gis')",16.824295451934194
24167,gis,"('gis', 'folks')",13.007602665297252
24168,gis,"('like', 'gis')",7.496844876906792
24169,gis software,"('gis software', 'to')",5.171735624706617
24170,glo,"('glo', 'bible')",12.298833962961696
24171,glo,"('++', 'glo')",11.948336715877566
24172,glo,"('glo', 'sends')",11.177818562000333
24173,glo,"('glo', 'blog')",10.906516540182938
24174,glo,"('glo', 'premium')",10.455137193840375
24206,globally,"('globally', 'recognized')",11.957297583449188
24207,globally,"('apply', 'globally')",11.012264042667116
24208,globally,"('globally', 'across')",10.732980285188248
24209,globally,"('globally', 'useful')",8.969143826297294
24210,globally,"('done', 'globally')",8.499092225013971
24215,gmail,"('gmail', 'unified')",13.791873974241817
24216,gmail,"('gmail', 'versus')",10.289373633712632
24217,gmail,"('gmail', 'via')",8.736591538740623
24218,gmail,"('including', 'gmail')",6.782511871038125
24219,gmail,"('like', 'gmail')",5.589954281298269
24234,gnu image manipulation program,"('the', 'gnu image manipulation program')",4.740378003490587
24235,goback,"('goback', 'deletes')",12.874336134433788
24236,goback,"('goback', 'boots')",12.64167537764351
24237,goback,"('goback', 'log')",9.688469589122453
24238,goback,"('goback', 'records')",9.596351387134025
24239,goback,"('goback', 'alone')",9.350774178376776
24254,good program,"('overall-', 'good program')",14.74456825946346
24255,good program,"('very', 'good program')",6.614770086276312
24256,good program,"('perfectly', 'good program')",6.487180416770807
24257,good program,"('good program', 'except')",6.174712651132511
24258,good program,"('pretty', 'good program')",6.162426277804677
24280,goofy windows tool,"('goofy windows tool', 'tray')",15.50236735704683
24281,goofy windows tool,"('the', 'goofy windows tool')",4.740378003490587
24282,google,"('doubhs', 'google')",13.223031138883936
24283,google,"('google', 'docs/drive')",13.223031138883936
24284,google,"('menu-', 'google')",13.223031138883936
24285,google,"('google', 'fiber')",13.223031138883934
24286,google,"('underestimate', 'google')",12.223031138883936
24407,google chrome,"('browsers', 'google chrome')",13.053306275479107
24408,google chrome,"('google chrome', '16')",9.92947768862625
24409,google chrome,"('google chrome', 'browser')",9.782636300296975
24410,google chrome,"('google chrome', 'microsoft')",7.672049026687029
24411,google chrome,"('installed', 'google chrome')",6.09297642090913
24423,google docs,"('thanks', 'google docs')",9.047712878671407
24424,google docs,"('mostly', 'google docs')",8.63267537939256
24425,google docs,"('google docs', 'account')",6.9589839600770755
24426,google docs,"('our', 'google docs')",6.76359952024664
24427,google docs,"('like', 'google docs')",5.496844876906792
24442,google drive,"('google drive', 'storage')",7.993708223638873
24443,google drive,"('include', 'google drive')",7.272499815148237
24444,google drive,"('google drive', 'runs')",7.190969929651638
24445,google drive,"('google drive', 'space')",7.062139949306685
24446,google drive,"('google drive', 'etc')",6.095138224864142
24462,google maps,"('onto', 'google maps')",8.280912054964432
24463,google maps,"('using', 'google maps')",6.851393968944851
24464,google maps,"('google maps', 'or')",5.185318943026303
24465,google maps,"('into', 'google maps')",5.159121063612293
24466,google maps,"('google maps', 'where')",5.097922455463031
24498,google news,"('instance-open', 'google news')",19.28372707057149
24499,google news,"('buck', 'google news')",13.639870880796767
24500,google news,"('google news', 'icon')",11.388909307263548
24501,google news,"('google news', 'site')",10.816121520488489
24502,google news,"('click', 'google news')",9.609534802425808
24504,google picasa,"('free', 'google picasa')",9.155732749595096
24505,google picasa,"('using', 'google picasa')",8.114428374778646
24506,google picasa,"('google picasa', 'for')",6.4749136868769135
24507,google sketchup,"('although', 'google sketchup')",9.79588703674844
24508,google sketchup,"('google sketchup', 'pro')",9.29788513356815
24509,google sketchup,"('use', 'google sketchup')",6.207746608155205
24510,google sketchup,"('google sketchup', 'as')",5.540786119904903
24511,google sketchup,"('in', 'google sketchup')",4.788371678335508
24515,google sketchup program,"('free', 'google sketchup program')",10.155732749595096
24516,googlemaps,"('pasting', 'googlemaps')",15.376836474962971
24517,googlemaps,"('googlemaps', 'integration')",12.924709656948906
24518,googlemaps,"('with', 'googlemaps')",5.55161265495903
24519,googlemaps,"('like', 'googlemaps')",5.17491678201943
24520,googlemaps,"('googlemaps', 'and')",4.062607292349298
24522,gps,"('gps', 'receivers')",12.535534220982031
24523,gps,"('gps', 'navigators')",12.535534220982031
24524,gps,"('dashmount', 'gps')",12.535534220982031
24525,gps,"('gps', 'longitude')",12.535534220982031
24526,gps,"('pharos', 'gps')",12.535534220982028
24694,gps program,"('updated', 'gps program')",10.444523282474547
24695,gps program,"('gps program', 'on')",5.197424951788939
24696,gps program,"('gps program', 'with')",4.873540749846395
24697,gps program,"('gps program', 'in')",4.788371678335508
24698,gps program,"('a', 'gps program')",4.535901232242203
24700,gps software,"('run-of-the-mill', 'gps software')",18.283727070571487
24701,gps software,"('as', 'gps software')",5.540786119904903
24702,gps software,"('gps software', 'on')",5.197424951788939
24703,gps software,"('and', 'gps software')",3.38453538723666
24704,graduated filter tool,"('graduated filter tool', 'for')",6.474913686876917
24705,graduated filter tool,"('the', 'graduated filter tool')",4.740378003490587
24706,graphics software,"('graphics software', 'vendors')",12.031061638121239
24707,graphics software,"('freeware', 'graphics software')",11.5867595443372
24708,graphics software,"('among', 'graphics software')",9.832515958739156
24709,graphics software,"('graphics software', 'called')",8.840265458344094
24710,graphics software,"('premium', 'graphics software')",7.573781690338993
24726,graphics suite package,"('their', 'graphics suite package')",9.610417995009794
24727,graphics suite package,"('graphics suite package', 'have')",7.052505889860301
24728,gravity,"('defying', 'gravity')",18.698764569850333
24729,gravity,"('gravity', 'could')",7.229122752610817
24730,gravity,"('like', 'gravity')",5.911882376185634
24731,gravity,"('gravity', 'and')",4.799572886515502
24732,gravity,"('of', 'gravity')",3.4845972557568032
24734,great program,"('great program', 'contains')",8.066223693303444
24735,great program,"('a', 'great program')",5.23781987930921
24736,great program,"('great program', 'suite')",5.060554943216751
24737,great program,"('already', 'great program')",4.958193225587074
24738,great program,"('great program', 'could')",4.58526656283609
24755,guide,"('crafter', 'guide')",13.190969929651638
24756,guide,"('-essential', 'guide')",13.190969929651638
24757,guide,"('-legal', 'guide')",13.190969929651638
24758,guide,"('*companion', 'guide')",13.190969929651635
24759,guide,"('8mb', 'guide')",12.190969929651638
24882,guy,"('collar', 'guy')",14.463548108156303
24883,guy,"('guy', 'escalates')",14.4635481081563
24884,guy,"('smartest', 'guy')",13.463548108156303
24885,guy,"('guy', 'wearing')",12.978121280986057
24886,guy,"(""'tech"", 'guy')",12.878585607435147
24955,h.265,"('h.265', 'files')",7.617503067768313
24956,h.265,"('h.265', 'video')",7.509042946651634
24957,h.265,"('some', 'h.265')",6.514457410313449
24958,h.265,"('like', 'h.265')",6.174916782019428
24959,h.265,"('is', 'h.265')",3.8553996153789853
24960,hallmark card software,"('hallmark card software', 'and')",5.384535387236657
24961,hallmark card software,"('the', 'hallmark card software')",4.740378003490584
24962,halo,"('green', 'halo')",12.247553458018006
24963,halo,"('halo', '2')",10.474963954121074
24964,halo,"('halo', 'around')",8.812051856179446
24965,halo,"('like', 'halo')",8.174916782019425
24966,hamachi,"('hamachi', 'work')",9.347825388303905
24967,hamachi,"('like', 'hamachi')",8.496844876906792
24968,handbrake,"('try', 'handbrake')",8.268312018184803
24969,handbrake,"('handbrake', 'works')",7.496028526600165
24970,handbrake,"('using', 'handbrake')",6.529465874057488
24971,handbrake,"('handbrake', 'or')",6.377964020968694
24972,handbrake,"('like', 'handbrake')",5.911882376185634
24975,handbrake lite,"('using', 'handbrake lite')",9.114428374778646
24976,handbrake lite,"('handbrake lite', 'and')",5.384535387236662
24977,handheld game,"('nintendo', 'handheld game')",20.28372707057149
24978,handheld game,"('handheld game', 'devices')",11.560919539401944
24979,hd,"('hd', 'viewing/working')",12.926175065953407
24980,hd,"('dvc', 'hd')",12.926175065953407
24981,hd,"('2304', 'hd')",12.926175065953407
24982,hd,"('realtek', 'hd')",12.926175065953407
24983,hd,"('hd', '5850')",12.926175065953407
25175,hdmi,"('hdmi', '1.4')",15.760165114514479
25176,hdmi,"('hdmi', 'cable')",11.622661590764539
25177,hdmi,"('hdmi', 'ports')",9.411436960283398
25178,hdmi,"('via', 'hdmi')",9.119920178292128
25179,hdmi,"('hdmi', 'output')",9.101953631762683
25191,hdr software,"('popular', 'hdr software')",10.403378262415464
